Path0,Path1,Path2,Path3,Path4,Path5,Path6,Path7,Path8,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22,Path23,Path24,Path25,Path26,Path27,Path28,Path29,Path30,Path31,Path32,Path33,Path34,Path35,Path36,Path37,Path38,Path39,Path40,Path41,Path42,Path43,Path44,Path45,Path46,Path47,Path48,Path49,Path50,Path51,Path52,Path53,Path54,Path55,Path56,Path57,Path58,Path59,Path60,Path61,Path62,Path63,Path64,Path65,Path66,Path67,Path68,Path69,Path70,Path71,Path72,Path73,Path74,Path75,Path76,Path77,Path78,Path79,Path80,Path81,Path82,Path83,Path84,Path85,Path86,Path87,Path88,Path89,Path90,Path91,Path92,Path93,Path94,Path95,Path96,Path97,Path98,Path99
101.17,98.6992,115.421,130.917,140.275,89.7732,89.7402,102.479,125.956,122.229,111.037,124.191,85.0299,72.5217,64.3516,113.28,93.417,92.2774,97.172,106.677,118.659,114.892,105.732,110.357,96.6551,102.188,116.089,87.6228,126.783,108.462,105.667,123.188,89.4093,98.3367,105.096,90.0853,92.5153,140.514,95.9387,90.7689,104.444,75.6621,130.227,81.6173,96.8822,122.459,96.4451,103.99,81.6272,125.698,108.286,98.7551,91.1844,139.05,76.9091,121.714,94.7396,98.7135,104.701,95.6578,111.105,90.6577,84.4623,123.93,90.091,106.026,92.8961,97.5193,93.4483,89.7477,101.83,102.919,99.0615,97.6066,102.831,98.6953,101.443,119.416,94.6779,84.6649,76.8606,85.1249,120.365,125.851,135.779,88.3857,120.276,112.623,129.417,94.8499,105.469,88.4785,94.0735,109.031,122.118,117.621,89.1567,110.758,108.427,116.834
99.29,100.231,115.409,130.853,142.033,87.407,90.2288,101.183,125.894,120.183,110.999,125.707,83.2772,74.6217,63.5973,115.268,92.7232,92.4437,97.495,105.154,119.774,118.357,105.224,113.35,96.9478,102.411,115.777,86.1036,125.805,110.012,106.328,122.537,90.1653,98.119,105.798,90.4662,92.4434,142.656,95.805,90.6808,104.164,75.8395,131.027,81.7002,96.9482,120.572,97.2699,104.167,83.6487,123.709,106.839,97.4123,92.51,138.741,77.601,121.516,94.99,99.9408,105.139,94.2278,111.705,91.5647,84.8689,125.484,90.2142,105.875,93.2611,97.381,92.2483,92.8228,101.73,102.453,98.6819,98.2604,103.741,97.1299,100.713,120.567,95.1162,84.6998,76.9762,83.8325,123.435,125.52,136.067,88.2546,118.677,113.559,132.956,96.0805,105.443,90.3048,95.579,108.981,119.812,118.298,89.7558,109.416,109.423,116.778
99.9792,100.995,117.76,131.992,146.514,88.37,90.5233,101.525,121.866,120.896,110.745,125.116,83.0817,73.5513,63.7083,115.168,92.3723,91.8769,100.069,106.686,120.85,119.8,107.257,111.823,96.9005,102.823,115.131,85.8712,125.192,112.45,106.082,120.487,89.2827,95.1104,105.727,89.4504,92.3849,144.518,97.6425,88.9815,104.773,75.3164,128.559,81.5736,97.6973,117.699,96.7927,102.843,83.9588,125.943,106.408,95.5567,91.6047,138.81,76.861,122.46,95.5964,100.999,104.537,92.9346,111.136,91.1313,84.3429,125.855,89.9471,105.433,93.783,97.7279,90.0652,93.8114,100.353,102.043,98.5376,98.6007,104.953,96.1804,102.716,122.062,94.5362,84.152,76.9175,82.8407,125.673,126.617,135.894,88.8443,121.717,114.762,133.967,94.5444,105.481,90.942,94.8683,107.885,120.193,117.371,88.1512,111.216,107.027,116.354
100.513,101.071,116.717,132.187,145.649,87.9706,89.1599,103.008,122.841,122.869,110.024,126.737,83.0541,73.4868,63.8024,116.659,91.6341,91.8745,101.057,107.376,119.996,119.277,108.677,112.032,94.9861,103.377,114.956,87.4196,125.112,112.211,105.388,120.147,87.8364,95.2659,106.17,90.5071,92.9426,146.225,97.1229,91.3621,104.541,75.5637,128.019,82.2047,96.4695,118.157,95.727,103.309,83.3502,126.741,105.553,98.6876,92.8426,139.466,77.3928,121.811,97.0523,102.395,106.587,91.6585,111.411,90.7864,83.7976,122.703,88.1134,106.193,95.3682,96.2988,89.4223,92.1624,101.847,102.879,97.809,99.7621,107.216,97.1084,102.866,121.451,95.1884,83.6271,76.8863,81.8312,125.96,127.519,136.108,86.5528,121.816,115.921,132.067,95.3302,108.258,91.9376,95.1115,107.829,120.153,117.328,89.0681,112.016,105.98,116.794
100.511,101.342,116.293,134.383,146.133,86.7544,89.6746,100.852,122.904,120.251,109.71,125.472,81.6064,74.1589,62.3682,118.202,91.9517,91.4911,100.326,106.91,119.7,120.271,108.793,112.202,92.9444,102.79,112.129,88.5486,124.403,111.202,104.893,116.99,86.7795,94.6884,108.404,89.4816,93.014,145.118,95.2296,92.7496,106.086,76.2203,129.16,81.0217,95.1923,118.815,94.9498,103.103,84.2825,127.543,105.435,99.6616,93.6288,140.154,76.8581,120.381,97.406,104.839,106.129,92.1816,109.967,90.0772,85.7109,123.312,85.623,107.457,95.2111,97.3617,87.7334,92.1526,103.122,103.102,96.0663,101.045,106.76,96.88,103.988,119.382,96.5644,82.6929,77.466,81.6087,126.817,130.162,134.698,88.448,121.766,116.208,132.581,93.4081,109.611,91.6792,95.9413,105.022,117.708,116.554,88.489,111.355,103.325,116.027
101.633,102.994,116.037,133.564,146.028,86.583,87.8701,100.802,120.634,119.762,110.395,124.979,82.2741,75.2182,62.9303,119.548,89.5616,90.7665,100.44,107.251,122.165,119.141,109.156,111.353,92.166,101.23,111.834,89.384,126.499,109.839,104.473,117.695,87.2996,94.8686,106.814,89.3404,92.9987,145.366,94.9659,92.3822,105.257,75.859,127.796,82.1789,96.2511,120.771,95.0996,103.952,85.2337,128.347,107.433,100.595,94.9591,142.513,78.064,122.615,99.2708,103.388,107.018,93.2248,109.696,91.119,84.6227,123.038,85.5983,108.813,95.4763,95.548,88.6308,94.3716,104.222,104.362,95.8669,100.909,105.61,97.5209,106.015,121.082,96.9856,81.7914,78.1842,81.8348,125.457,133.086,133.635,89.5089,120.59,117.068,134.194,93.6115,109.865,90.5809,97.2118,105.726,117.286,116.816,90.4294,111.881,103.18,117.191
101.465,105.117,116.212,134.991,146.629,86.9377,90.0594,100.123,120.318,120.941,110.741,124.009,83.5134,75.9748,63.3765,119.84,89.7727,90.0105,100.29,107.186,121.551,119.838,109.555,109.544,93.4479,100.264,110.072,88.3446,127.463,111.914,102.015,120.661,88.032,94.5979,106.558,90.4901,93.4115,149.253,94.3113,93.5439,104.984,76.9117,129.496,81.0771,95.4836,119.24,94.2008,103.484,85.8683,130.759,107.836,101.338,92.7525,141.004,77.169,125.444,100.623,103.295,107.624,91.6711,108.676,90.7778,84.9261,122.865,86.0261,108.998,93.5777,96.9674,89.8078,94.22,103.393,104.194,95.7956,99.9093,104.979,96.9393,103.736,122.138,97.169,81.394,77.836,80.8595,123.049,137.316,132.867,90.4813,120.336,116.426,133.872,92.9737,110.796,87.49,99.5628,104.35,117.045,116.189,90.5069,112.098,102.234,121.273
99.774,105.284,115.795,136.257,149.095,89.2151,90.7749,102.212,122.346,117.342,110.197,123.344,84.9123,76.8714,63.6787,120.739,91.0344,90.9828,100.148,105.062,123.593,119.549,110.511,111.057,95.3771,98.7728,108.875,88.5818,131.113,112.592,101.209,124.038,87.0553,95.0708,106.743,90.9956,94.2392,148.742,94.3121,94.6355,104.066,75.2011,129.728,81.94,95.8927,118.941,94.1593,104.278,86.6416,130.104,109.423,101.118,91.6898,143.365,77.2658,124.597,101.728,103.056,107.31,94.5197,109.89,90.9741,86.3388,124.715,85.1756,108.019,93.1039,95.7154,90.9905,93.4674,103.093,104.32,97.2506,100.101,103.428,100.856,104.544,121.452,97.5459,81.9935,76.1959,82.539,121.931,138.018,133.297,90.7726,118.062,117.36,136.541,92.1406,112.689,88.3459,101.578,104.238,116.01,115.817,90.1106,110.347,101.141,120.949
101.434,104.151,116.561,135.037,149.285,89.1741,91.7004,102.646,121.099,117.158,109.145,125.982,85.4163,77.9589,64.1653,119.491,90.3598,90.0587,98.9946,104.364,123.926,120.045,107.81,109.821,95.2288,99.1524,108.017,87.2957,132.815,111.288,98.9979,123.097,85.4653,94.6296,103.588,90.927,96.5992,148.622,92.9252,96.163,105.451,75.8509,131.87,81.5756,98.0651,117.299,95.3211,103.548,85.9388,129.428,107.589,100.165,92.4656,143.675,76.7899,123.763,100.197,103.627,108.393,93.9861,108.015,92.0146,86.8023,125.857,85.6391,107.476,93.5939,94.7367,90.4237,94.7672,103.923,103.788,96.5693,99.4555,102.708,101.223,104.949,122.256,98.1833,81.42,77.0879,81.0601,121.474,138.639,134.312,92.0136,118.755,116.56,138.409,90.5471,114.515,91.063,103.195,104.795,116.095,113.829,89.8287,109.562,101.504,120.241
101.951,106.443,116.759,135.467,150.271,90.4698,92.4846,102.148,123.554,116.153,109.165,126.98,85.447,77.4773,64.7965,116.443,91.0472,91.1179,98.8464,103.75,122.767,118.708,108.561,109.047,94.9884,96.752,106.307,86.8385,133.065,111.377,97.1498,123.818,86.3989,94.7738,100.337,92.1188,94.7481,150.226,94.4565,95.4721,105.68,76.941,131.358,82.4364,97.4793,116.816,94.1021,102.766,85.2025,131.304,109.107,100.813,91.4414,140.478,76.7834,125.726,98.1691,102.519,108.632,93.4101,109.282,91.5827,86.8589,123.944,82.9628,107.803,94.3903,95.1141,91.899,95.7084,105.554,102.241,96.3796,97.4947,102.703,101.023,105.753,121.947,99.1112,81.6437,76.7802,82.2336,121.678,141.45,135.322,92.3798,120.46,117.294,134.985,90.3843,115.076,93.2105,101.636,103.77,116.102,117.524,87.5197,108.366,103.347,120.431
103.062,106.94,118.873,136.221,149.27,89.1089,91.9414,102.369,122.273,117.517,108.897,127.227,84.6853,77.2306,64.0544,116.232,90.0309,91.3263,98.8966,105.696,122.663,118.617,108.65,109.756,94.8946,97.1056,107.922,87.298,134.218,114.623,97.8733,121.144,87.7749,92.7595,98.7687,92.5738,93.4678,148.244,94.0779,94.9025,107.376,78.2671,130.555,80.93,96.7699,116.329,93.4538,101.611,83.6314,131.31,109.767,100.041,91.2256,139.479,75.6519,125.569,100.238,103.462,109.042,92.6506,108.806,93.0808,88.2464,123.604,83.2897,108.236,95.1375,94.4299,92.6814,95.3539,106.563,105.556,96.8952,95.7562,103.473,100.638,107.034,122.324,99.1047,83.3675,77.8311,81.0341,120.914,142.957,135.237,93.4711,118.867,117.026,136.817,89.8008,115.868,93.4783,101.448,104.039,115.789,118.32,88.1815,108.675,104.739,120.273
101.054,106.813,120.431,138.922,148.047,89.7386,91.1731,102.333,121.799,113.903,109.819,127.652,84.4062,77.7303,64.9618,115.279,90.926,90.8094,99.2682,106.648,123.683,119.87,107.9,109.419,94.1932,96.7171,106.99,88.2464,133.519,113.176,97.9658,120.782,85.613,94.1456,99.079,92.5511,93.6589,147.982,94.3807,93.6655,106.499,78.7104,130.961,79.6433,98.058,116.013,91.4142,100.966,83.4192,129.541,107.798,100.287,91.7545,140.803,75.619,124.709,99.566,103.488,108.444,92.9008,108.807,92.3838,88.5206,122.416,83.7907,110.304,95.0152,94.3442,93.3241,96.3139,105.17,103.183,96.8749,98.1315,100.344,100.585,107.961,124.639,97.8944,83.293,77.2054,82.2764,123.266,145.358,133.345,93.0109,120.841,116.646,134.369,90.206,113.812,94.9964,102.41,106.861,112.538,118.059,88.0955,107.474,106.176,119.604
101.06,107.998,120.056,138.339,149.846,89.3544,90.8199,101.672,123.435,114.392,109.655,128.032,83.8646,76.8029,64.1273,113.012,90.0052,92.0011,98.5437,107.049,121.471,120.338,108.162,110.207,95.274,95.8492,105.712,88.3627,132.769,114.697,97.7434,120.895,84.3412,93.0517,98.6537,93.7308,92.8527,147.871,92.9636,93.478,110.173,78.4184,132.636,81.0319,97.5288,115.742,93.1242,101.912,81.9455,130.88,107.221,101.481,91.6538,143.393,74.5394,122.002,99.5526,103.11,109.342,93.3333,107.814,94.4509,87.9542,122.904,83.1599,108.285,96.3646,95.1653,93.2311,96.9091,106.316,102.649,97.7246,101.138,101.794,102.011,106.666,125.255,97.8015,83.4412,78.7849,84.3572,122.222,142.591,131.346,92.1489,119.196,116.239,134.774,89.5433,114.836,93.6874,100.146,105.365,116.257,119.333,87.5751,108.193,105.865,119.611
101.579,105.477,120.588,136.328,149.58,90.1438,89.6861,101.721,125.091,113.325,107.648,125.964,83.5119,76.4081,64.094,112.086,89.635,91.9957,97.1267,106.111,120.137,119.313,108.446,110.54,96.3422,95.4115,104.563,87.6247,131.123,114.192,97.164,119.123,84.0372,94.237,99.9935,94.7054,92.1324,149.348,93.8869,94.0642,110.896,77.409,134.46,81.3842,97.4867,115.49,94.0074,104.171,81.5464,132.264,109.141,101.456,90.5862,145.649,74.4026,122.472,101.014,103.174,110.995,93.2175,106.242,92.971,88.4772,126.664,83.0473,109.023,97.033,92.8078,92.8793,97.3963,106.866,102.682,96.7623,101.769,101.477,99.7897,104.458,125.714,98.9005,84.0587,79.4403,85.2178,123.016,144.562,131.191,93.5211,121.335,114.319,136.04,89.0515,115.199,93.8104,104.445,105.551,116.394,120.037,88.6183,110.571,104.504,120.601
103.503,105.783,118.162,134.44,148.055,92.6054,90.229,100.574,123.962,114.743,105.443,125.889,82.4696,76.2643,64.0338,112.688,89.3107,93.0343,96.0147,106.537,122.743,116.869,109.687,110.88,97.8251,93.5108,103.944,87.5144,132.032,114.726,96.8839,120.354,84.332,93.1232,100.948,94.1489,91.2428,150.665,94.3856,93.7078,112.706,78.2922,135.573,81.2776,96.9366,115.159,93.7984,102.657,81.0709,132.745,109.401,102.49,92.214,147.826,73.5154,123.123,100.995,101.972,110.025,93.1298,107.501,90.7048,88.5448,125.715,84.8517,107.645,96.7794,91.3368,96.9214,97.115,106.504,102.991,98.6852,103.287,101.759,100.118,105.126,124.496,101.511,83.6557,78.4605,86.3887,123.146,145.261,130.662,93.0293,123.483,114.012,137.148,89.5989,113.703,92.8134,103.193,106.935,116.96,119.089,89.4414,110.376,103.612,119.853
103.198,106.66,116.094,135.921,150.238,94.5013,89.5667,102.688,121.585,114.267,104.658,124.747,82.0943,77.6798,64.8546,113.79,87.8222,94.5251,96.7764,107.241,120.648,113.477,111.524,111.313,96.9895,92.0371,104.352,87.095,132.017,117.074,97.4636,120.651,85.0191,91.0129,102.114,94.2952,90.8614,149.592,94.6598,93.2727,113.465,77.024,135.807,80.9402,96.2575,114.836,93.1426,103.281,81.1731,129.196,108.167,101.396,90.9523,147.162,72.2639,122.747,101.319,104.468,108.88,95.1102,108.618,89.8736,88.11,123.275,84.1491,103.552,94.9534,92.1831,96.7391,98.8467,108.629,101.827,96.0889,104.317,100.445,99.244,104.64,124.099,101.211,82.4501,76.8818,87.6918,123.756,143.886,129.648,94.0001,121.37,114.092,136.646,90.2117,113.768,92.3769,101.894,110.235,117.515,119.32,89.1201,109.283,103.972,120.734
100.918,107.982,116.145,137.56,149.385,94.9571,89.3247,102.633,121.231,112.316,104.926,125.311,82.0754,77.2297,65.5738,112.959,87.8929,94.3475,97.657,108.833,121.446,113.731,109.74,111.917,99.2639,93.4326,103.894,85.7726,132.414,119.874,97.8757,121.141,85.2242,91.0105,103.259,94.1209,90.902,148.481,94.2384,94.5123,112.747,76.893,134.926,81.3423,97.9139,116.431,92.9195,103.247,82.0211,128.826,106.744,103.114,90.427,147.215,72.698,122.102,99.5648,105.522,109.978,99.0883,107.43,88.3664,87.4189,122.242,84.7869,104.288,94.7287,93.1824,96.6714,98.479,107.547,102,96.4986,105.354,100.021,99.1035,106.872,123.963,100.067,83.4877,78.9831,87.9387,124.567,142.605,130.918,95.539,122.682,115.356,135.257,90.2669,112.683,90.5158,100.83,109.951,117.56,118.081,90.3964,109.597,105.41,120.35
101.576,107.799,117.647,137.078,149.532,94.0168,89.8237,100.186,121.885,113.86,106.497,127.511,82.5052,79.0408,64.9072,114.883,89.3588,93.9407,95.4431,109.087,121.871,112.73,111.006,113.715,99.9712,95.4699,104.723,85.3759,130.687,118.843,97.3637,124.169,84.7715,91.9988,103.077,95.2962,92.1551,152.506,92.3125,95.3009,112.29,77.7035,136.683,81.612,99.0428,116.663,91.6587,105.007,83.7291,126.453,106.07,102.2,88.6603,148.259,73.0816,121.487,101.065,106.745,109.202,97.5819,107.464,87.8783,88.1665,123.35,84.2709,106.475,92.5757,93.0381,97.3652,96.6187,106.947,102.082,96.6949,104.714,99.0736,99.4362,106.433,126.046,99.453,85.2252,79.5521,88.9131,126.161,144.387,132.742,93.1054,120.978,114.584,136.679,90.7819,111.311,89.9461,101.862,109.571,118.086,117.801,90.4742,109.414,107.896,117.659
102.008,109.471,115.155,137.707,147.674,95.3699,89.4549,100.093,122.766,113.021,107.702,128.779,82.3477,80.0047,65.5483,114.096,90.4707,94.6097,93.8948,109.373,121.035,115.243,109.036,114.334,101.72,95.0667,105.623,84.1317,129.509,122.32,97.3771,122.828,83.7663,90.9996,101.2,95.9465,89.8187,151.335,92.7353,96.9942,112.977,78.8353,136.313,81.093,99.7523,117.699,92.2903,102.069,84.5876,126.156,106.87,104.052,89.5313,148.106,73.0502,122.009,100.361,105.774,111.864,98.6362,109.317,89.1474,87.9348,124.307,84.7533,106.793,93.5982,94.3131,97.2658,94.7898,107.383,101.119,96.2304,106.933,99.1399,98.849,107.79,125.839,98.7535,86.3576,80.4064,88.6323,126.251,145.023,131.748,93.1884,118.67,112.751,135.592,88.2612,111.61,91.4696,102.877,111.919,121.088,118.286,89.649,110.117,108.443,117.35
102.46,108.822,115.42,140.742,148.462,93.3396,89.249,101.319,123.323,114.992,106.27,131.043,83.7293,80.0717,64.8866,114.141,91.081,93.1241,93.7543,108.385,121.022,114.956,107.54,113.863,98.4583,96.7665,106.143,84.9985,127.266,122.914,95.7937,122.629,82.8701,89.5327,101.271,95.2506,88.3867,152.707,92.7082,95.889,114.659,78.4514,136.411,80.4641,102.251,118.872,92.7129,103.691,84.4488,127.875,107.765,102.51,88.1698,144.749,74.8462,121.739,100.173,105.776,113.537,99.4723,108.893,87.5372,87.4684,125.644,84.4129,104.282,96.6515,93.5673,95.6189,93.9943,106.459,102.26,94.911,106.925,99.9381,99.8272,107.695,125.097,98.3535,87.3756,82.5443,89.2126,123.026,144.313,133.46,94.1219,116.756,113.334,134.515,85.3585,108.979,90.9212,102.566,112.006,121.652,118.16,87.7875,110.164,111.789,115.022
102.307,109.011,116.842,141.653,153.32,93.6977,88.5938,104.802,125.118,114.398,106.596,128.111,85.0564,80.6168,65.5208,115.843,90.6796,93.7105,92.5814,110.72,118.429,113.619,109.587,114.8,96.8394,95.4919,103.634,84.5118,131.394,122.983,96.8545,122.363,81.9464,90.4402,102.026,95.5755,89.3432,155.594,92.3372,96.7447,115.293,78.1835,135.772,80.8319,102.345,119.436,90.7125,107.219,86.7175,125.27,110.064,102.544,88.3771,145.272,75.2372,120.133,100.718,103.185,113.72,99.3916,107.584,86.0657,88.364,127.058,86.5278,103.365,97.1534,94.3695,95.7004,93.1629,105.782,100.481,94.5391,105.922,101.882,99.7701,106.987,126.029,99.4457,86.2836,82.5202,90.4772,124.93,142.108,131.667,95.1149,115.377,112.495,134.398,84.6812,109.814,91.4987,104.927,110.658,119.397,119.631,87.5041,109.088,112.745,113.514
104.333,108.2,117.507,138.744,155.597,94.0804,90.231,103.297,127.151,115.708,106.877,127.915,83.7268,79.5966,64.3626,116.761,90.5861,91.9676,92.4144,109.998,119.349,112.555,109.302,116.607,97.2084,95.626,102.784,87.2783,133.45,123.201,97.3796,122.126,82.1051,90.4229,102.074,97.4478,88.1057,155.11,92.4324,97.4331,114.699,77.3139,138.004,82.0848,102.697,120.398,90.874,106.681,86.5588,127.457,109.297,102.726,89.6843,147.901,75.2435,116.974,104.16,104.261,112.727,101.016,105.804,87.7455,88.7792,127.323,87.3863,103.986,96.319,93.8121,95.0792,91.192,106.9,100.302,93.359,105.595,99.6844,99.5594,109.748,125.159,97.2682,87.0757,83.6948,91.0461,124.093,142.876,130.398,95.7025,116.515,113.802,135.45,83.6228,107.726,92.3723,104.725,109.358,118.487,118.879,86.5115,109.934,114.926,111.123
107.168,106.659,120.09,143.228,156.755,93.4534,89.6715,106.056,126.289,116.205,108.319,127.269,84.5439,79.5806,65.0124,117.889,91.4904,92.2655,93.7794,110.588,118.112,112.763,109.146,116.477,96.2474,95.3018,103.371,87.3696,133.352,122.201,98.2383,120.569,82.7012,92.232,101.887,99.691,88.1794,154.396,92.542,99.6895,115.454,77.1781,142.071,81.2456,104.887,118.695,89.7524,108.571,87.1544,131.585,108.323,103.395,89.7467,147.698,74.5499,117.268,103.234,104.367,114.399,101.985,108.476,87.6923,87.5116,127.572,87.2099,103.845,96.9798,94.3931,95.1121,89.4656,107.867,98.5714,92.557,106.403,100.937,100.775,112.735,126.203,99.6568,88.899,81.7112,90.7486,121.881,140.753,130.428,96.058,115.529,113.515,136.813,83.2209,107.303,92.8859,106.28,108.852,118.263,118.221,86.7007,111.679,115.075,111.426
106.378,107.908,120.743,142.378,154.652,93.787,89.9312,106.974,126.676,118.096,106.44,127.587,84.2623,80.1004,64.3511,119.189,93.3575,92.9587,93.9663,107.9,119.532,113.346,111.705,115.943,96.1872,94.7324,104.809,87.7256,132.574,121.371,98.2377,120.2,83.4701,90.8453,101.801,98.5641,88.7317,158.773,94.8402,99.0639,115.341,76.1847,143.712,78.9627,103.904,117.28,90.0588,109.254,88.0696,131.315,108.278,101.173,90.0076,151.914,73.2799,118.73,101.416,104.702,113.967,101.948,108.66,88.7519,87.3742,130.199,86.8196,102.622,97.4453,94.6807,96.5057,89.2882,109.896,97.964,93.4881,108.36,101.96,98.2377,114.534,122.606,98.0106,89.7863,82.9631,90.1397,120.772,140.177,130.137,95.6547,115.974,114.15,134.198,83.722,108.617,91.8896,106.007,109.586,118.101,116.136,86.3964,109.998,113.428,110.922
105.125,105.475,122.673,141.646,153.771,93.0893,90.331,106.688,128.892,118.107,104.477,126.144,83.8905,78.8469,64.2829,118.835,92.074,91.8239,93.0709,105.312,119.298,114.768,111.478,116.121,96.7302,96.2979,107.048,85.5383,133.477,122.784,98.4961,123.803,81.8523,91.8747,102.128,97.3196,88.0642,159.521,95.3758,98.6614,114.666,76.0269,141.866,79.0793,102.87,116.981,89.9297,109.614,89.2127,127.081,107.577,102.131,89.4403,151.93,74.9203,119.332,101.786,104.031,114.726,101.14,109.398,89.01,88.1941,131.765,87.3814,102.521,96.9043,93.7255,94.438,90.5091,108.994,97.4392,93.3588,107.621,103.117,98.6208,113.779,119.887,97.9856,89.5981,83.9963,89.7319,119.1,143.759,128.367,94.6928,116.943,112.458,135.605,83.2384,108.189,91.1188,106.751,111.51,118.394,114.275,86.1591,109.76,113.368,110.24
102.846,108.223,121.064,137.303,154.305,93.7318,89.668,107.114,126.776,118.29,106.283,127.882,84.2632,79.0666,65.2002,117.432,91.381,93.9442,91.4765,104.454,117.282,114.029,111.062,116.535,96.5882,97.3887,106.259,84.5242,133.711,121.613,100.245,125.309,82.6613,92.3684,99.9725,98.3774,88.9519,160.566,95.8463,97.4152,113.596,77.133,139.929,78.4959,101.479,116.37,90.5676,109.456,88.6481,124.762,107.904,102.664,89.3243,152.616,75.4365,118.838,102.329,102.576,114.558,102.867,108.98,87.325,87.675,130.775,86.2381,100.459,97.8436,94.8195,94.9065,90.5841,107.918,97.3965,95.5222,109.644,102.887,99.9498,116.723,119.473,98.5513,89.2566,84.2557,89.908,118.73,143.997,128.36,94.5189,116.856,111.878,136.788,84.6119,105.479,90.6441,109.858,110.933,118.256,116.438,87.1514,110.436,113.329,111.483
102.715,105.31,120.659,140.162,154.667,93.7271,90.4542,107.853,126.887,116.597,108.347,128.005,83.5784,78.1503,65.9266,118.948,90.941,90.8471,91.3561,103.14,116.883,112.846,109.553,115.626,96.5388,98.1777,106.027,84.0547,131.734,120.555,97.8977,126.146,82.3073,91.8502,98.924,97.4195,89.8751,161.17,95.1413,97.0465,115.213,78.0202,141.166,79.7188,101.763,117.527,90.3196,108.511,87.9239,123.854,108.331,102.85,88.3353,150.798,73.2929,118.318,101.301,104.031,115.179,101.905,107.416,87.7786,86.9007,128.729,86.6949,99.1752,97.8289,95.0458,94.2839,90.3183,107.406,95.4573,95.1172,108.507,102.374,100.359,116.771,120.243,98.9705,88.3581,85.4102,90.8155,118.068,145.444,129.436,93.5578,116.554,112.391,135.807,85.5336,104.51,90.1966,112.553,110.379,117.932,117.334,89.5455,111.475,114.537,111.15
100.649,107.332,120.283,139.726,155.418,92.6345,90.8604,105.564,128.124,118.681,106.522,130.727,85.391,77.5071,66.0725,119.176,91.6536,88.7775,89.8281,104.064,114.119,111.091,109.121,117.527,94.8188,97.252,106.015,83.954,132.032,121.873,96.7306,125.512,81.3627,88.5422,99.0074,96.8117,91.3416,161.713,93.0206,95.9445,112.98,76.8643,139.507,80.1057,103.963,113.592,91.2238,107.985,87.3281,123.58,109.582,103.555,89.1371,149.199,71.3787,118.105,100.541,105.468,113.804,101.268,107.82,86.5383,87.1541,129.159,87.3073,98.7592,99.4743,96.1739,94.8897,90.4615,105.807,95.6375,92.7047,111.166,101.99,101.331,117.197,120.846,97.4639,86.8814,84.766,91.0011,117.468,144.373,130.908,94.0876,115.875,112.353,133.054,84.4339,103.434,90.5888,114.392,109.718,119.016,119.012,90.6595,109.427,115.367,110.128
98.9745,104.985,119.386,140.65,152.299,92.1517,91.8603,102.691,127.163,118.104,103.209,129.527,83.7028,78.6134,66.2463,119.421,93.5768,89.7265,88.2958,106.965,112.014,109.001,111.221,116.281,96.0702,96.4693,108.256,83.9325,127.728,119.842,97.7697,125.24,80.3387,88.2041,98.765,99.0879,91.6347,156.621,94.5695,97.1582,113.553,77.7943,139.33,80.1826,104.328,114.147,90.4295,106.644,88.877,124.321,108.053,102.285,87.415,147.375,72.3316,117.025,99.6328,102.91,113.242,102.176,105.409,87.2068,88.9835,130.2,87.567,96.4651,101.32,94.6412,91.2039,92.3124,106.458,94.2041,92.9832,112.536,100.747,100.188,118.925,122.388,98.5858,86.0934,84.4509,91.9058,115.295,145.062,132.446,95.1443,116.33,112.727,130.312,85.8933,103.142,88.3185,112.703,109.749,117.281,122.292,91.4055,107.22,118.436,111.613
100.734,105.743,120.564,143.352,150.576,91.5889,90.2331,104.92,124.865,118.119,103.197,129.691,84.2187,77.6475,67.1966,118.769,92.4503,92.812,89.2683,106.122,115.696,107.885,111.604,118.481,95.0908,96.2413,108.368,84.0391,129.478,118.637,98.0143,124.875,79.2459,86.0578,99.9698,98.1645,91.1979,155.682,92.5995,96.6205,114.648,78.3789,139.091,79.9009,104.316,117.947,91.7864,104.31,89.6468,121.156,106.811,102.133,87.1957,151.554,71.4184,119.194,100.778,103.516,112.199,102.253,103.622,86.4267,88.0982,129.279,87.1702,96.6703,101.353,95.9346,89.4453,91.5847,105.199,94.1557,92.9352,113.076,99.9128,99.4743,119.855,121.71,97.5185,86.4341,84.4543,93.5504,114.944,144.712,133.884,97.3776,114.432,112.861,131.604,84.5897,102.848,86.3521,114.379,112.639,117.687,122.781,89.9949,107.666,116.132,111.036
